date,symbol,open,high,low,close,volumeBase,volumeQuote
2020-01-09 05-AM,BTCUSD,7970,7970,7930,7937.55,45.4,360980.55
2020-01-09 04-AM,BTCUSD,7947.58,7978.03,7927.89,7970,90.14,716594.58
2020-01-09 03-AM,BTCUSD,7977.83,7989.01,7934.01,7947.58,99.57,792855.41
2020-01-09 02-AM,BTCUSD,7994.19,8019.52,7971.96,7977.83,33.29,266136.52
2020-01-09 01-AM,BTCUSD,7953.46,8029.14,7945.87,7994.19,149.01,1189639.55
2020-01-09 12-AM,BTCUSD,8044.44,8048.94,7927.13,7953.46,854.18,6821562.98
2020-01-08 11-PM,BTCUSD,8065,8108.75,8000,8044.44,957.26,7720379.3
2020-01-08 10-PM,BTCUSD,8005.8,8079.99,7975.73,8065,279.31,2241119.29
2020-01-08 09-PM,BTCUSD,8037.99,8043.83,7957.38,8005.8,600.12,4801575.07
2020-01-08 08-PM,BTCUSD,7961.96,8049.22,7872.09,8037.99,907.25,7213695.84
2020-01-08 07-PM,BTCUSD,8051.1,8060.4,7960.13,7961.96,422.84,3387731.79
2020-01-08 06-PM,BTCUSD,8075.94,8091.12,8033.29,8051.1,250.39,2017722.83
2020-01-08 05-PM,BTCUSD,8120.71,8124.82,8009.12,8075.94,443.4,3575242.11
2020-01-08 04-PM,BTCUSD,8305.89,8330,8057.42,8120.71,960.5,7845874.11
2020-01-08 03-PM,BTCUSD,8312.87,8361.43,8233.81,8305.89,355.77,2951037.68
2020-01-08 02-PM,BTCUSD,8382.39,8388.24,8194.52,8312.87,466.3,3858036.11
2020-01-08 01-PM,BTCUSD,8283.56,8419.23,8217.11,8382.39,706.72,5888778.67
2020-01-08 12-PM,BTCUSD,8334.25,8350,8273.36,8283.56,222.87,1851140.67
2020-01-08 11-AM,BTCUSD,8338.64,8376.5,8329.87,8334.25,99.01,827004.86
2020-01-08 10-AM,BTCUSD,8295.97,8362.66,8282.69,8338.64,332.1,2770841.23
2020-01-08 09-AM,BTCUSD,8311.7,8321.53,8277.52,8295.97,162.92,1352158.08
2020-01-08 08-AM,BTCUSD,8303.2,8334.04,8270,8311.7,266.8,2216239.29
2020-01-08 07-AM,BTCUSD,8338.34,8345,8278.06,8303.2,193.05,1606399.18
2020-01-08 06-AM,BTCUSD,8333.56,8363.81,8315.12,8338.34,136.23,1135422.68
2020-01-08 05-AM,BTCUSD,8343.23,8380.39,8308.23,8333.56,147.39,1231138.73
2020-01-08 04-AM,BTCUSD,8306.47,8355.55,8287.08,8343.23,164.6,1371146.36
2020-01-08 03-AM,BTCUSD,8285.17,8343.29,8248.72,8306.47,256.89,2134021.64
2020-01-08 02-AM,BTCUSD,8374.89,8434.43,8259.14,8285.17,1058.69,8861755.31
2020-01-08 01-AM,BTCUSD,8455.92,8460.4,8343.94,8374.89,825.66,6932439.15
2020-01-08 12-AM,BTCUSD,8159.01,8463.57,8151.79,8455.92,1697.18,14138628.58
2020-01-07 11-PM,BTCUSD,8048.53,8220,8023.31,8159.01,405.64,3303137.1
2020-01-07 10-PM,BTCUSD,8024.61,8068.93,7955.23,8048.53,206.57,1656605.98
2020-01-07 09-PM,BTCUSD,8169.96,8195,8009.12,8024.61,461.61,3739727.07
2020-01-07 08-PM,BTCUSD,8082.31,8182.81,8047.41,8169.96,445.66,3620654.44
2020-01-07 07-PM,BTCUSD,8050,8118.16,8045.99,8082.31,250.26,2023172.7
2020-01-07 06-PM,BTCUSD,7938.59,8134.95,7920.8,8050,1161.11,9358822.49
2020-01-07 05-PM,BTCUSD,7912.24,7955,7882,7938.59,233.77,1853904.16
2020-01-07 04-PM,BTCUSD,7767.48,7940,7697.03,7912.24,1590.09,12444902.38
2020-01-07 03-PM,BTCUSD,7845.56,7855.76,7741.65,7767.48,952.43,7401786.94
2020-01-07 02-PM,BTCUSD,7852.16,7889.71,7838.96,7845.56,198.23,1560001.47
2020-01-07 01-PM,BTCUSD,7864.5,7871.48,7805.25,7852.16,379.67,2974262.92
2020-01-07 12-PM,BTCUSD,7889.38,7915.53,7844.08,7864.5,218.53,1721156.36
2020-01-07 11-AM,BTCUSD,7886,7964.43,7879.71,7889.38,514.1,4073912.79
2020-01-07 10-AM,BTCUSD,7857.86,7886.1,7853.16,7886,211.95,1668675.69
2020-01-07 09-AM,BTCUSD,7880.7,7885,7853.15,7857.86,386.22,3041515.43
2020-01-07 08-AM,BTCUSD,7882.82,7900,7866.13,7880.7,301.2,2374023.18
2020-01-07 07-AM,BTCUSD,7871.85,7896.2,7861.52,7882.82,192.8,1518811.33
2020-01-07 06-AM,BTCUSD,7875.78,7883.96,7860,7871.85,125.04,984223.54
2020-01-07 05-AM,BTCUSD,7851.73,7886,7838.07,7875.78,75.65,595045.51
2020-01-07 04-AM,BTCUSD,7898.13,7911.49,7826.18,7851.73,174.84,1374529.95
2020-01-07 03-AM,BTCUSD,7900.57,7935.71,7889.36,7898.13,180.69,1430629.32
2020-01-07 02-AM,BTCUSD,7918.82,7949.35,7899.34,7900.57,745.75,5911788.57
2020-01-07 01-AM,BTCUSD,7889.72,7930.12,7870.92,7918.82,1097.43,8673523.85
2020-01-07 12-AM,BTCUSD,7762.74,8009.12,7761.3,7889.72,1649.07,13056022.15
2020-01-06 11-PM,BTCUSD,7717.42,7817,7714.7,7762.74,1360.32,10559237.52
2020-01-06 10-PM,BTCUSD,7572.95,7765,7571.18,7717.42,1353.44,10372854.58
2020-01-06 09-PM,BTCUSD,7545.26,7608,7544.13,7572.95,261.5,1981609.04
2020-01-06 08-PM,BTCUSD,7531.57,7553.81,7526.76,7545.26,84.4,636338.18
2020-01-06 07-PM,BTCUSD,7525.46,7549.45,7516.97,7531.57,59.32,446742.03
2020-01-06 06-PM,BTCUSD,7547.43,7554.04,7521.31,7525.46,42.06,317148.84
2020-01-06 05-PM,BTCUSD,7522.19,7556.05,7520,7547.43,103.71,782462.64
2020-01-06 04-PM,BTCUSD,7512.94,7546.62,7503.97,7522.19,89.33,672271.84
2020-01-06 03-PM,BTCUSD,7546.24,7546.37,7512.94,7512.94,77.55,583675.48
2020-01-06 02-PM,BTCUSD,7528.73,7551.27,7496.46,7546.24,126.49,950970.8
2020-01-06 01-PM,BTCUSD,7551.07,7614.95,7485,7528.73,406.71,3072203.27
2020-01-06 12-PM,BTCUSD,7532.06,7559.46,7528.47,7551.07,140.82,1062764.45
2020-01-06 11-AM,BTCUSD,7557.27,7575.69,7519.87,7532.06,258.12,1947675.32
2020-01-06 10-AM,BTCUSD,7549.88,7571.58,7529.3,7557.27,178.47,1347230.24
2020-01-06 09-AM,BTCUSD,7547,7551.98,7508.01,7549.88,603.28,4547522.05
2020-01-06 08-AM,BTCUSD,7505.84,7550,7502.52,7547,288.78,2176306.11
2020-01-06 07-AM,BTCUSD,7510,7524.99,7500.02,7505.84,71.79,539562.33
2020-01-06 06-AM,BTCUSD,7520.71,7527.99,7502.51,7510,50.33,378329.53
2020-01-06 05-AM,BTCUSD,7522.23,7541.94,7493.2,7520.71,224.94,1691460.05
2020-01-06 04-AM,BTCUSD,7544.54,7554.41,7514,7522.23,84.69,637511.44
2020-01-06 03-AM,BTCUSD,7542.33,7580,7486.98,7544.54,148.15,1114314.73
2020-01-06 02-AM,BTCUSD,7417.9,7562.13,7412.03,7542.33,512.43,3842462.73
2020-01-06 01-AM,BTCUSD,7372.5,7417.9,7360.32,7417.9,116.67,862089.77
2020-01-06 12-AM,BTCUSD,7356.7,7377.53,7342.46,7372.5,84.99,625623.7
2020-01-05 11-PM,BTCUSD,7342.13,7359.09,7318.2,7356.7,104.99,771073.61
2020-01-05 10-PM,BTCUSD,7361.76,7383.9,7310,7342.13,205.95,1512854.37
2020-01-05 09-PM,BTCUSD,7426.76,7426.76,7360.12,7361.76,112.95,834706.4
2020-01-05 08-PM,BTCUSD,7436.77,7439.66,7420.03,7426.76,40.37,300013.92
2020-01-05 07-PM,BTCUSD,7430.83,7445.94,7420.01,7436.77,64.54,479956.62
2020-01-05 06-PM,BTCUSD,7459.91,7464.32,7417.96,7430.83,55.72,414447.78
2020-01-05 05-PM,BTCUSD,7455.65,7470.55,7444.54,7459.91,149.56,1115898.66
2020-01-05 04-PM,BTCUSD,7463.98,7484.71,7446.15,7455.65,75.78,565544.18
2020-01-05 03-PM,BTCUSD,7429.33,7473,7428.59,7463.98,211.34,1576014.57
2020-01-05 02-PM,BTCUSD,7429.25,7440,7419.31,7429.33,74.53,553764.85
2020-01-05 01-PM,BTCUSD,7462,7462,7415,7429.25,150.64,1119486.76
2020-01-05 12-PM,BTCUSD,7420.5,7462,7420.5,7462,74.65,556232.95
2020-01-05 11-AM,BTCUSD,7418.35,7444.86,7410.99,7420.5,99.58,739197.67
2020-01-05 10-AM,BTCUSD,7429.41,7435.37,7405.31,7418.35,100.18,742956.39
2020-01-05 09-AM,BTCUSD,7429.99,7441.49,7394.09,7429.41,143.67,1066400.7
2020-01-05 08-AM,BTCUSD,7462.03,7472.58,7412.57,7429.99,106.52,793570.57
2020-01-05 07-AM,BTCUSD,7459.82,7472.58,7443.8,7462.03,76.66,571909.71
2020-01-05 06-AM,BTCUSD,7459.56,7477.98,7440.58,7459.82,56.96,424841.92
2020-01-05 05-AM,BTCUSD,7452.73,7465.01,7440.82,7459.56,35.6,265422.05
2020-01-05 04-AM,BTCUSD,7474.52,7495,7439.83,7452.73,97.02,724199.9
2020-01-05 03-AM,BTCUSD,7444.49,7477.91,7437.96,7474.52,52.13,388833.18
2020-01-05 02-AM,BTCUSD,7448.1,7481.19,7427.41,7444.49,175.45,1307639.36
2020-01-05 01-AM,BTCUSD,7363.52,7472.31,7363.52,7448.1,330.56,2458119.62
2020-01-05 12-AM,BTCUSD,7344.48,7387.23,7344.48,7363.52,111.93,825377.75
2020-01-04 11-PM,BTCUSD,7348.54,7354.63,7323.27,7344.48,32.6,239186.36
2020-01-04 10-PM,BTCUSD,7339.5,7357.26,7332.82,7348.54,56.13,412476.46
2020-01-04 09-PM,BTCUSD,7325.61,7356.13,7319.55,7339.5,56.12,412498.94
2020-01-04 08-PM,BTCUSD,7314.67,7338.94,7296.72,7325.61,161.81,1185679.75
2020-01-04 07-PM,BTCUSD,7291.27,7338.91,7269.71,7314.67,129.8,947286.2
2020-01-04 06-PM,BTCUSD,7344.71,7396.1,7256.03,7291.27,500.03,3657139.55
2020-01-04 05-PM,BTCUSD,7292.86,7344.71,7292.86,7344.71,90.91,665595.83
2020-01-04 04-PM,BTCUSD,7305.59,7312.55,7287,7292.86,28.11,205182.29
2020-01-04 03-PM,BTCUSD,7303.1,7318.66,7287.3,7305.59,90.17,657881.5
2020-01-04 02-PM,BTCUSD,7284.47,7308.99,7280,7303.1,339.42,2476647.82
2020-01-04 01-PM,BTCUSD,7299.3,7312.7,7275.47,7284.47,413.69,3018248.77
2020-01-04 12-PM,BTCUSD,7320.14,7331.05,7289.5,7299.3,126.84,927082.52
2020-01-04 11-AM,BTCUSD,7306.16,7330.73,7289.55,7320.14,127.52,932986.49
2020-01-04 10-AM,BTCUSD,7355,7361.62,7295.25,7306.16,99.71,731601.07
2020-01-04 09-AM,BTCUSD,7344.72,7360.84,7332.16,7355,266.64,1955975.49
2020-01-04 08-AM,BTCUSD,7337.77,7357.5,7324.94,7344.72,59.85,439221.53
2020-01-04 07-AM,BTCUSD,7346.94,7359.7,7320,7337.77,45.65,335335.51
2020-01-04 06-AM,BTCUSD,7332.8,7360.41,7329.92,7346.94,111.18,816635.04
2020-01-04 05-AM,BTCUSD,7325.04,7360,7320,7332.8,113.21,831257.02
2020-01-04 04-AM,BTCUSD,7331.84,7334.35,7302.05,7325.04,29.26,214240.86
2020-01-04 03-AM,BTCUSD,7317,7335.68,7308.63,7331.84,95.72,701136.25
2020-01-04 02-AM,BTCUSD,7303.17,7322,7285.78,7317,96.6,705829.71
2020-01-04 01-AM,BTCUSD,7306.91,7307.04,7274.91,7303.17,103.92,757701.65
2020-01-04 12-AM,BTCUSD,7338.91,7343.1,7280.41,7306.91,81.84,598611.03
2020-01-03 11-PM,BTCUSD,7291.97,7338.91,7284.93,7338.91,238.04,1737994.64
2020-01-03 10-PM,BTCUSD,7261.53,7314.19,7247.73,7291.97,147.15,1070237.51
2020-01-03 09-PM,BTCUSD,7311.29,7328.14,7258.16,7261.53,181.64,1323483.35
2020-01-03 08-PM,BTCUSD,7329.95,7352.68,7296.79,7311.29,77.0,564070.46
2020-01-03 07-PM,BTCUSD,7339.97,7345.11,7272.54,7329.95,141.65,1035234.29
2020-01-03 06-PM,BTCUSD,7355.87,7364.89,7326.71,7339.97,119.27,876235.24
2020-01-03 05-PM,BTCUSD,7389.02,7402.31,7329.32,7355.87,179.47,1321003.45
2020-01-03 04-PM,BTCUSD,7312.54,7401,7286.77,7389.02,587.53,4319488.4
2020-01-03 03-PM,BTCUSD,7243.02,7317.14,7243.02,7312.54,231.71,1684691.73
2020-01-03 02-PM,BTCUSD,7344.03,7349.19,7224.67,7243.02,362.62,2636399.39
2020-01-03 01-PM,BTCUSD,7311.57,7370,7306.21,7344.03,256.28,1877371.74
2020-01-03 12-PM,BTCUSD,7333.22,7343.27,7293.02,7311.57,421.78,3084464.16
2020-01-03 11-AM,BTCUSD,7302.19,7339.08,7293.74,7333.22,551.97,4038612.72
2020-01-03 10-AM,BTCUSD,7333.15,7369.99,7271.4,7302.19,516.24,3777088.37
2020-01-03 09-AM,BTCUSD,7246.26,7347.51,7244.08,7333.15,1128.14,8235081.11
2020-01-03 08-AM,BTCUSD,7192.68,7287.07,7189.77,7246.26,523.83,3793793.44
2020-01-03 07-AM,BTCUSD,7188.08,7225,7176.07,7192.68,384.43,2771652.04
2020-01-03 06-AM,BTCUSD,7202.63,7209.01,7178.81,7188.08,86.24,620367.68
2020-01-03 05-AM,BTCUSD,7196.87,7229.78,7151.15,7202.63,173.03,1243246.26
2020-01-03 04-AM,BTCUSD,6933.4,7265.98,6933.4,7196.87,792.16,5638378.29
2020-01-03 03-AM,BTCUSD,6939.8,6951.29,6924,6933.4,115.31,799673.35
2020-01-03 02-AM,BTCUSD,6871.93,6946.64,6853.53,6939.8,248.44,1714987.53
2020-01-03 01-AM,BTCUSD,6924.61,6932.48,6860.46,6871.93,342.72,2361456.83
2020-01-03 12-AM,BTCUSD,6950.56,6950.89,6901,6924.61,266.07,1842320.85
2020-01-02 11-PM,BTCUSD,6952.54,6959.95,6935.85,6950.56,76.06,528490.0
2020-01-02 10-PM,BTCUSD,6955.81,6960.57,6944.29,6952.54,53.74,373582.67
2020-01-02 09-PM,BTCUSD,6926.12,7000,6924.14,6955.81,265.65,1851324.59
2020-01-02 08-PM,BTCUSD,6966.77,6969.36,6922.06,6926.12,154.63,1073350.98
2020-01-02 07-PM,BTCUSD,6953.17,6998.87,6938.24,6966.77,615.56,4289013.34
2020-01-02 06-PM,BTCUSD,6944.6,6970.11,6924.05,6953.17,138.06,959062.99
2020-01-02 05-PM,BTCUSD,7024.58,7025.85,6900,6944.6,742.29,5156337.24
2020-01-02 04-PM,BTCUSD,7112.22,7125,7011,7024.58,295.89,2089471.24
2020-01-02 03-PM,BTCUSD,7120.49,7131.75,7096,7112.22,48.43,344598.53
2020-01-02 02-PM,BTCUSD,7112.48,7139.95,7098.97,7120.49,95.39,678865.47
2020-01-02 01-PM,BTCUSD,7135,7140.21,7081.4,7112.48,153.48,1090340.32
2020-01-02 12-PM,BTCUSD,7117.73,7142.31,7115.17,7135,47.01,335175.99
2020-01-02 11-AM,BTCUSD,7135.62,7144.92,7117.73,7117.73,80.36,572739.26
2020-01-02 10-AM,BTCUSD,7136.95,7156.31,7130.01,7135.62,126.01,899956.0
2020-01-02 09-AM,BTCUSD,7127.58,7137.63,7106.21,7136.95,89.54,637752.11
2020-01-02 08-AM,BTCUSD,7075.6,7129.11,7073.06,7127.58,131.16,932440.62
2020-01-02 07-AM,BTCUSD,7099.52,7108.91,7069.18,7075.6,108.23,766577.49
2020-01-02 06-AM,BTCUSD,7111.71,7118.45,7093.46,7099.52,44.79,318360.86
2020-01-02 05-AM,BTCUSD,7113.65,7128.29,7100,7111.71,113.27,805831.7
2020-01-02 04-AM,BTCUSD,7103.23,7133.34,7080,7113.65,121.96,866797.82
2020-01-02 03-AM,BTCUSD,7142.87,7142.87,7092.7,7103.23,274.4,1951984.84
2020-01-02 02-AM,BTCUSD,7163.27,7166.01,7125,7142.87,141.08,1007304.71
